0,0.253123,79.3752,132.813,136.977,102.02,139.557,132.029
0,0.254987,79.3596,132.762,136.975,102.127,139.453,132.094
0,0.255446,79.3568,132.734,136.973,102.135,139.427,132.108
0,0.256074,79.3618,132.786,136.998,102.127,139.412,132.087
0,0.25409,79.3027,132.619,136.753,103.249,139.519,131.887
0,0.255242,79.2958,132.422,136.877,102.656,139.517,131.921
0,0.256952,79.3021,132.481,136.717,103.059,139.644,131.754
0,0.257482,79.3927,133.112,136.678,103.299,139.583,131.79
0,0.259108,79.4195,133.264,136.875,103.583,139.458,132.022
0,0.260808,79.3998,133.239,136.898,102.476,139.281,132.225
0,0.262075,79.3757,132.604,136.988,102.731,139.137,132.511
0,0.262596,79.3968,132.951,136.918,102.847,139.12,132.473
0,0.263865,79.3544,132.553,137.042,102.765,139.166,132.476
0,0.264889,79.353,132.626,136.849,102.762,139.169,132.453
0,0.263325,79.2978,132.381,136.588,103.725,138.938,132.788
0,0.263851,79.295,132.468,136.274,103.981,138.992,132.686
0,0.264676,79.251,132.183,136.201,104.24,138.848,132.906
0,0.264376,79.2184,130.499,136.004,107.114,138.851,132.552
0,0.264456,79.2763,129.318,135.857,99.6022,138.922,132.753
0,0.266178,79.2248,130.085,135.74,106.426,138.933,132.496
0,0.219676,79.2236,142.708,135.625,151.516,138.949,132.593
0,0.219193,73.2704,143.906,140.204,153.389,138.757,137.878
0,0.275983,73.3287,132.26,139.967,144.877,138.806,137.947
0,0.269036,69.9184,125.825,138.051,158.981,139.29,138.965
0,0.268234,69.5973,127.147,137.894,159.305,139.686,137.389
0,0.267913,69.2207,126.705,137.871,159.423,139.765,136.951
0,0.267833,68.6885,126.266,137.552,159.565,139.786,136.706
0,0.267537,68.7343,126.055,137.514,159.647,139.786,136.586
0,0.268077,68.7055,126.367,137.417,159.676,140.007,135.978
0,0.263552,68.7808,111.991,137.689,123.374,140.008,130.053
0,0.278927,71.2959,109,140.055,124.529,139.929,130.087
0,0.260188,74.9654,110.093,132.227,124.143,139.997,130.217
0,0.267085,75.7183,110.051,132.251,108.467,140.02,130.487
0,0.267193,76.4542,109.949,132.324,108.174,140.02,130.804
0,0.267045,76.9246,109.97,132.373,108.42,140.046,130.868
0,0.266295,77.3484,109.991,132.392,108.622,139.689,131.528
0,0.265258,77.9201,109.808,132.659,108.745,139.788,131.529
0,0.264962,77.5909,109.87,132.524,106.639,139.855,131.243
0,0.264918,77.4855,110.265,132.43,105.962,139.885,130.995
0,0.264844,77.3673,110.088,132.342,105.466,139.878,130.929
0,0.266375,84.4619,116.984,137.115,113.95,138.631,140.452
0,0.275753,86.2268,106.389,137.806,115.425,136.086,150.006
0,0.261104,75.1946,102.742,132.686,134.709,138.087,148.25
0,0.261431,73.318,111.038,133.645,120.265,138.376,149.252
0,0.265261,74.1072,112.701,136.346,107.719,138.389,137.827
0,0.265235,79.8357,103.945,128.926,109.488,138.794,135.539
0,0.26491,79.8683,107.816,129.411,108.128,138.632,137.69
0,0.265012,81.5777,105.228,128.263,109.011,138.646,135.586
0,0.264623,79.3685,107.017,136.062,108.203,138.567,136.896
0,0.264837,81.4627,104.724,128.716,109.088,138.71,135.633
0,0.263904,78.5699,105.002,131.093,107.051,138.615,137.308
0,0.264087,83.1867,107.788,128.725,108.683,138.787,135.149
0,0.263708,79.3948,108.215,124.051,106.583,138.564,133.519
0,0.263638,82.8173,109.593,117.021,107.319,138.826,131.657
0,0.263325,82.4226,108.306,121.667,106.122,138.949,131.283
0,0.263066,82.5058,107.762,121.602,106.217,138.992,131.34
0,0.263087,82.8543,107.612,121.334,100.544,138.885,131.571
0,0.262737,77.1321,103.387,123.933,100.421,138.76,133.869
0,0.262969,83.6395,107.132,132.705,104.045,138.87,136.95
0,0.262758,78.2596,102.187,134.257,102.235,138.556,138.686
0,0.262969,82.9007,106.754,132.754,109.201,139.002,136.961
0,0.264091,78.8298,106.059,123.422,107.376,139.027,132.502
0,0.26448,82.6423,104.996,131.092,106.905,139.062,136.133
0,0.264412,80.7613,105.329,122.992,105.613,138.476,133.91
0,0.264207,79.506,107.597,134.224,104.746,138.457,139.439
0,0.264194,78.8138,107.485,134.553,104.402,138.495,139.568
0,0.264507,78.0734,107.319,140.771,103.802,138.346,140.098
0,0.264258,77.7723,105.704,141.015,106.862,138.317,140.291
0,0.264373,77.2668,106.77,141.252,108.521,138.061,140.686
0,0.263534,77.111,106.042,141.35,106.798,138.055,140.544
0,0.263375,76.9247,106.134,141.39,106.285,138.061,140.496
0,0.26167,76.5963,105.984,154.102,105.476,138.054,140.387
0,0.259101,76.4611,105.868,154.246,104.952,138.106,140.429
0,0.258451,75.8707,105.768,154.453,105.112,138.195,140.166
0,0.259705,74.531,108.633,133.633,99.839,138.203,143.518
0,0.25762,74.3398,109.12,154.016,100.79,138.217,138.906
0,0.254678,78.9109,109.688,145.328,102.54,138.607,137.13
0,0.254067,75.5524,114.314,150.755,100.728,138.455,139.953
0,0.256718,74.1216,114.173,151.162,103.52,138.459,133.955
0,0.255963,76.6178,113.322,146.911,102.572,138.291,132.417
0,0.25571,76.6944,112.609,145.844,103.079,138.391,131.543
0,0.255274,77.2706,112.87,145.481,103.547,138.604,131.003
0,0.255099,77.839,113.342,145.506,104.125,138.69,130.884
0,0.25512,78.191,113.577,145.474,104.538,138.854,130.591
0,0.25581,78.2713,114.26,145.525,104.807,138.857,130.459
0,0.256005,78.3231,114.03,145.515,105.097,138.926,130.421
0,0.255846,79.3749,113.981,132.691,105.195,138.944,123.839
0,0.256434,79.0664,112.72,132.56,101.385,139.048,124.324
0,0.25553,78.8555,112.408,132.547,103.149,139.054,124.062
0,0.254653,79.4755,118.02,112.865,106.068,139.074,125.357
0,0.25913,79.378,120.952,115.434,107.274,139.042,127.521
0,0.254032,82.7159,127.627,121.594,106.148,139.801,125.601
0,0.256553,82.5997,129.508,124.574,107.092,140.232,125.649
0,0.257743,82.0198,128.53,123.879,107.539,140.261,125.021
0,0.253069,81.8248,128.908,123.565,107.753,141.139,123.982
0,0.256253,81.7452,128.943,123.444,107.959,140.914,124.114
0,0.256711,81.6721,128.804,123.419,107.926,140.935,124.01
0,0.257903,81.5175,127.737,123.018,107.819,140.878,123.782
0,0.258716,81.5081,128.215,123.603,108.094,140.816,124.062
0,0.259083,81.4633,127.998,123.937,108.13,140.798,124.18
0,0.260575,81.4771,127.966,124.409,108.296,140.748,124.429
0,0.260535,81.4709,128.294,124.578,107.642,140.743,124.511
0,0.260507,81.5202,128.685,124.515,108.021,140.719,124.42
0,0.260388,81.502,128.928,124.167,108.047,140.647,124.19
0,0.260289,81.432,127.917,123.8,107.891,140.611,124.031
0,0.260012,81.4436,128.74,124.256,108.235,140.639,124.264
0,0.259952,81.472,128.878,124.349,108.328,140.657,124.323
0,0.260026,81.46,128.867,124.146,108.292,140.576,124.26
0,0.259577,81.4487,128.609,123.953,108.196,140.609,124.102
0,0.259479,81.4223,128.415,123.805,108.139,140.581,124.02
0,0.257269,81.4245,128.46,123.816,108.211,141.08,123.518
0,0.257278,81.3453,127.582,123.31,107.992,141.023,123.29
0,0.257833,81.297,127.157,123.288,107.957,140.986,123.325
0,0.258399,81.2388,126.748,123.203,107.886,140.923,123.324
0,0.26041,81.2985,128.603,124.157,108.373,140.879,123.794
0,0.258299,81.3446,128.674,123.824,108.284,141.109,123.409
0,0.258538,81.3673,128.76,123.8,108.258,141.09,123.399
0,0.259003,81.3562,128.636,123.564,108.216,141.049,123.294
0,0.26214,81.3507,128.15,123.498,108.645,140.787,123.726
0,0.263106,81.3509,127.931,123.526,109.354,140.771,123.845
0,0.262452,81.318,128.03,122.652,109.497,141.004,123.285
0,0.263047,81.2659,127.468,122.505,109.639,140.916,123.374
0,0.264768,81.2615,127.427,121.818,109.779,140.748,123.497
0,0.265996,81.2724,127.23,121.903,109.932,140.612,123.688
0,0.266312,81.278,127.238,121.874,110.149,140.565,123.787
0,0.268428,81.3088,127.574,122.035,110.212,140.553,123.846
0,0.268521,81.2064,126.842,121.901,110.246,140.557,123.926
0,0.269188,81.4341,127.244,123.362,110.781,140.641,124.943
0,0.260334,81.5259,127.462,123.242,110.833,142.067,124.363
0,0.260476,81.94,128.752,123.224,110.975,142.192,124.321
0,0.279421,81.9295,128.145,123.092,121.897,142.127,124.468
0,0.259793,82.3561,131.349,123.329,111.859,142.108,124.82
0,0.260424,82.3859,132.054,123.373,111.61,142.127,124.94
0,0.26061,82.3195,133.089,124,111.625,142.149,125.102
0,0.259444,82.3382,133.691,123.821,110.996,142.182,125.326
0,0.259025,82.3045,134.438,123.871,111.264,142.192,125.432
0,0.259438,82.3222,134.704,123.854,110.417,142.24,125.625
0,0.258439,82.3267,134.764,123.852,109.812,142.25,125.877
0,0.258331,81.2189,128.548,123.715,109.165,142.295,125.915
0,0.258672,81.2655,128.687,123.443,108.37,142.233,126.042
0,0.25852,81.7571,136.949,124.285,109.372,142.17,126.314
0,0.258649,81.3961,134.203,124.116,109.081,142.137,126.402
0,0.258408,82.0627,128.085,120.163,107.483,141.75,125.115
0,0.257773,82.0975,129.267,119.552,107.361,141.504,124.856
0,0.257298,81.9915,129.325,119.381,107.33,141.396,124.693
0,0.257201,82.1061,130.094,119.392,107.292,141.355,124.649
0,0.256731,82.1327,130.588,119.412,107.498,141.247,124.693
0,0.256874,81.1092,137.461,123.808,109.042,141.589,126.429
0,0.257175,81.3126,139.688,124.294,109.367,141.672,126.803
0,0.257642,81.8823,139.16,123.124,109.095,141.546,126.447
0,0.257879,81.8184,141.385,124.137,109.527,141.71,126.934
0,0.258681,81.8024,143.918,125.68,110.172,141.856,127.686
0,0.258679,82.8993,143.45,122.777,109.091,141.693,125.869
0,0.259073,82.5718,134.615,121.077,106.898,141.624,125.537
0,0.259651,82.3596,132.812,121.026,107.256,141.506,125.228
0,0.259595,82.2563,131.21,120.816,107.214,141.452,125.011
0,0.259447,81.6549,126.173,120.285,106.655,141.378,124.86
0,0.274037,81.3335,124.213,120.029,118.17,141.329,122.878
0,0.273716,80.4497,121.616,118.029,116.562,140.932,117.621
0,0.273596,80.3809,121.406,117.206,116.529,140.779,120.038
0,0.272618,79.8771,103.992,110.917,115.37,138.981,119.596
0,0.271023,85.4495,108.84,104.057,115.336,138.986,115.997
0,0.266848,82.1976,109.808,120.141,114.652,138.978,122.097
0,0.267735,83.1039,110.982,104.287,115.006,138.953,116.112
0,0.267706,82.4789,111.548,104.272,114.71,139.094,116.073
0,0.266802,82.4273,114.909,104.813,114.936,139.05,116.325
0,0.26617,81.689,114.19,105.923,114.602,139.084,116.993
0,0.266279,82.067,117.101,105.942,114.697,139.206,116.918
0,0.266183,81.9271,118.513,106.24,114.907,139.068,117.2
0,0.265083,79.5194,118.832,100.746,110.779,138.101,111.361
0,0.264387,79.5678,118.007,100.692,105.15,138.08,116.729
0,0.264697,78.7818,118.074,115.276,104.897,138.124,120.661
0,0.264582,81.7832,118.784,96.5523,104.945,138.133,113.674
0,0.264813,80.2441,119.401,99.4601,105.045,138.089,114.97
0,0.265059,82.1384,132.7,97.7918,106.955,137.299,115.597
0,0.26531,82.1292,131.175,98.0666,106.596,137.333,115.657
0,0.265047,82.0606,130.861,98.1484,106.541,137.334,115.68
0,0.265155,81.6218,125.347,99.0036,106.044,137.339,115.997
0,0.264581,81.8156,125.674,110.944,105.451,137.51,118.795
0,0.26524,82.1255,125.842,96.1953,105.465,137.58,112.009
0,0.264952,73.313,146.015,90.3976,101.562,138.059,110.64
0,0.262417,69.25,111.873,99.4974,98.6427,138.57,115.594
0,0.259757,78.1268,109.522,92.7417,98.289,138.497,111.676
0,0.260478,74.7376,110.744,89.6338,100.254,139.319,108.956
0,0.259152,70.834,105.875,88.1213,97.6212,138.796,107.161
0,0.258769,77.5814,108.656,88.325,101.745,139.528,107.064
0,0.254852,83.8855,118.24,90.2291,100.568,139.382,108.84
0,0.255595,65.8198,111.345,88.9016,100.736,139.545,108.61
0,0.251088,72.2909,112.449,99.73,97.0486,139.609,113.168
0,0.253356,69.4753,109.747,94.8617,99.4711,139.614,112.267
0,0.257519,71.1938,110.293,93.4763,98.1483,139.925,111.679
0,0.247737,72.8224,111.118,100.087,97.4497,140.1,111.255
0,0.248042,72.6864,110.971,99.5095,99.2688,140.196,110.836
0,0.247323,73.1077,111.274,99.4821,98.3815,140.215,110.721
0,0.247638,72.5647,111.05,99.8541,97.6955,140.024,110.852
0,0.247957,73.0305,111.414,99.8844,100.35,140.079,110.691
0,0.251995,73.2367,111.687,100.317,99.6975,139.416,111.22
0,0.248428,73.1227,111.487,100.324,100.169,139.86,110.884
0,0.248644,73.1929,111.484,100.527,100.71,139.919,110.796
0,0.25878,83.5794,130.72,101.122,103.962,139.213,111.796
0,0.256328,81.2482,121.764,96.1396,103.121,138.98,114.326
0,0.267084,78.4464,139.557,93.7892,104.991,137.833,113.968
0,0.268415,78.5783,138.769,111.99,105.603,137.896,114.112
0,0.269895,79.5788,136.634,95.5955,106.225,137.751,114.862
0,0.269517,79.6991,136.737,106.833,106.223,139.023,113.809
0,0.271226,79.8946,136.581,100.363,106.391,138.71,113.918
0,0.272989,79.9921,136.501,105.438,106.436,138.509,113.973
0,0.273368,80.0983,136.531,106.043,106.559,138.493,113.992
0,0.274052,80.0499,135.8,106.57,106.621,138.506,114.068
0,0.274635,80.1172,136.195,106.67,106.763,138.463,114.096
0,0.263623,79.9884,135.328,106.681,105.943,140.734,113.247
0,0.263859,79.8489,132.917,105.056,105.359,140.715,113.107
0,0.264147,80.603,133.978,103.631,105.166,140.248,112.013
0,0.272624,73.8057,135.394,103.095,107.662,138.263,114.291
0,0.271441,83.0654,132.306,94.5928,107.166,138.848,114.635
0,0.266589,82.5048,135.599,105.911,111.255,137.978,110.897
0,0.271299,80.7423,130.571,96.5124,111.201,138.319,111.88
0,0.271287,79.9575,127.24,93.383,111.466,140.647,114.308
0,0.257755,79.6304,131.884,110.376,112.24,140.948,113.516
0,0.273463,80.4486,132.392,114.066,115.388,138.9,117.739
0,0.25635,80.1094,131.971,113.938,114.688,142.21,116.289
0,0.257065,80.2424,132.902,112.691,114.494,142.129,115.798
0,0.257682,79.1897,129.878,108.895,110.482,140.882,111.18
0,0.258614,79.0732,129.151,108.597,110.084,140.758,110.655
0,0.263638,79.2674,130.913,97.4759,111.651,141.189,112.417
0,0.261127,75.9764,137.872,90.3779,113.729,141.74,108.596
0,0.259845,77.6963,135.363,94.3727,113.919,141.737,108.759
0,0.259718,77.3552,133.981,92.8743,111.572,140.942,106.461
0,0.270503,77.703,134.647,93.5189,111.748,138.606,106.963
0,0.259749,77.4127,153.15,92.1452,111.92,140.344,105.144
0,0.271975,74.8916,149.238,94.5836,113.511,138.647,105.087
0,0.342361,75.4622,146.523,42.2295,114.333,138.654,106.084
0,0.27329,74.5645,145.66,36.0969,114.491,138.625,106.955
0,0.271944,76.2717,142.429,35.8197,114.113,138.536,107.293
0,0.27149,76.696,140.514,35.761,113.862,138.495,107.229
0,0.269431,76.7262,135.657,34.7188,113.56,138.387,108.38
0,0.296878,77.4219,131.536,35.4293,113.379,138.384,108.078
0,0.28936,78.7849,130.68,39.6096,113.394,141.538,107.751
0,0.307835,78.6265,132.899,36.6114,113.144,143.133,107.302
0,0.353077,78.5462,133.933,40.7442,112.94,143.016,107.319
0,0.280701,77.9732,135.26,33.7453,112.935,142.811,107.805
0,0.303287,78.0685,132.632,35.3996,112.637,142.741,107.952
0,0.302496,78.6559,134.338,34.8921,112.702,142.712,107.989
0,0.33486,79.9121,139.815,37.862,113.105,142.665,107.997
0,0.261206,73.3473,144.33,30.0855,114.523,142.291,110.836
0,0.326862,79.2822,142.312,34.1324,114.111,142.02,113.812
0,0.282232,78.99,141.931,31.0928,114.09,142.01,112.816
0,0.307831,79.8963,141.64,33.318,114.137,141.918,109.75
0,0.285353,79.1884,141.789,30.8771,114.108,141.877,114.342
0,0.256269,79.2311,139.653,31.7348,113.937,141.87,114.211
0,0.259955,79.9649,140.314,30.6418,114.031,141.813,114.319
0,0.267482,80.1659,140.813,29.9212,114.133,141.784,114.397
0,0.268257,80.2957,142.279,29.4133,114.529,141.7,114.71
0,0.268196,80.0842,133.42,29.9518,114.209,141.777,114.815
0,0.27378,81.1249,129.603,28.8651,113.786,141.086,122.574
0,0.280975,81.378,132.446,29.4331,113.852,139.651,122.826
0,0.278482,81.4465,141.253,31.2782,116.252,139.114,119.171
0,0.286683,81.3368,140.967,31.3133,115.688,138.656,118.8
0,0.269812,81.3863,142.79,31.6166,113.43,140.805,116.547
0,0.272212,81.2806,141.928,31.7347,110.136,140.7,116.194
0,0.324179,81.347,142.002,31.9996,110.182,142.709,111.481
0,0.345648,81.4902,141.516,31.7854,110.527,142.625,111.559
0,0.348574,81.5453,141.106,14.7073,113.283,142.451,111.712
0,0.414758,81.6227,140.402,39.9749,113.169,142.317,111.991
0,0.406711,81.6035,140.224,40.0642,113.213,142.19,112.522
0,0.409704,81.4857,138.95,40.3919,113.621,141.912,112.89
0,0.412847,81.5678,140.252,40.3709,114.501,142.382,113.33
0,0.414425,81.5867,140.121,40.4102,114.592,142.457,113.311
0,0.422996,81.8103,139.282,40.7712,115.379,141.531,114.858
0,0.418435,81.8191,139.272,35.1497,115.507,141.892,114.823
0,0.414296,81.8346,138.799,34.6692,115.34,142.059,114.738
0,0.411538,81.7648,137.613,33.9077,114.875,142.072,114.298
0,0.419471,81.8443,137.311,34.3631,115.576,141.467,115.171
0,0.419289,81.8126,136.149,34.3298,115.161,142.636,113.902
0,0.422307,81.8272,135.616,33.1341,115.627,141.529,115.233
0,0.416321,81.8051,135.76,33.4165,115.539,142.794,114.242
0,0.356547,81.5236,135.303,31.2326,114.308,142.314,116.708
0,0.320721,81.2064,135.392,11.2814,112.908,141.997,114.494
0,0.358504,81.1548,135.648,33.9224,112.652,141.975,114.099
0,0.357485,81.1306,135.793,41.1912,112.526,141.931,113.896
0,0.357542,81.0523,135.692,41.1469,112.297,141.916,113.459
0,0.357557,80.9917,135.468,41.1284,111.835,141.879,113.175
0,0.357754,80.9938,135.546,41.1629,112.141,141.863,113.131
0,0.356898,81.0134,135.917,41.0954,111.671,141.924,112.984
0,0.356926,81.0107,135.934,41.0872,111.43,141.913,112.939
0,0.400701,81.146,136.218,41.2599,112.234,141.049,111.977
0,0.357996,81.0807,135.87,41.2455,112.131,142.076,112.91
0,0.357644,81.0847,136.481,33.189,111.895,142.106,112.621
0,0.362386,80.9837,136.74,34.8457,111.419,142.553,111.479
0,0.406494,81.1021,136.849,33.4429,112.204,141.54,110.521
0,0.40035,81.1292,137.083,39.6374,112.13,142.968,109.923
0,0.341746,81.4125,138.821,31.5942,113.872,141.939,111.602
0,0.334811,81.4136,138.763,31.3114,113.749,142.048,111.777
0,0.315396,81.3571,138.633,32.1913,112.732,143.503,110.999
0,0.432545,81.3707,137.966,39.796,112.407,142.017,111.44
0,0.32038,81.2147,137.482,31.9256,111.479,143.727,110.303
0,0.343912,81.3179,137.119,31.9448,112.026,141.721,111.129
0,0.31337,81.302,137.789,32.0706,111.814,144.099,110.298
0,0.312331,81.3327,138.345,32.2985,111.719,144.03,110.07
0,0.402472,81.3872,139.081,37.7878,111.7,143.989,109.909
0,0.306345,81.3659,139.345,32.4445,111.001,143.967,109.809
0,0.312315,81.3191,139.251,16.7495,111.178,143.941,109.722
0,0.305895,81.3407,139.729,32.2551,111.203,143.92,109.623
0,0.305176,81.3073,139.712,32.3675,111.224,143.878,109.488
0,0.304777,81.2628,139.856,32.4473,111.112,143.809,109.27
0,0.392205,81.2518,139.824,38.5705,111.111,143.762,109.378
0,0.274881,81.1187,139.574,32.8831,110.609,144.148,109.905
0,0.366828,80.9912,139.141,37.2794,110.005,143.842,109.097
0,0.341415,80.9682,138.757,37.1089,110.206,143.588,109.415
0,0.359789,80.926,135.813,37.4438,110.696,142.207,112.306
0,0.360294,81.011,135.851,37.6622,111.023,142.176,112.821
0,0.342463,80.9919,135.942,37.5916,110.879,142.906,113.006
0,0.341113,80.942,135.366,37.6342,110.789,142.83,112.944
0,0.325118,80.8254,134.952,37.2034,109.989,145.065,110.715
0,0.355892,75.5323,136.489,33.1056,107.52,141.68,115.327
0,0.356227,81.2225,130.536,44.6351,107.073,142.683,109.587
0,0.333002,83.391,130.15,43.7186,106.727,142.698,105.889
0,0.328038,84.2739,129.722,43.9422,106.432,142.699,104.912
0,0.302655,84.6191,129.201,43.7116,92.3469,139.737,111.299
0,0.300453,85.0689,120.453,44.0238,97.297,140.473,114.294
0,0.240185,83.722,128.235,97.7329,98.9155,143.494,106.054
0,0.249875,83.689,128.795,94.5013,99.1453,143.144,106.66
0,0.255067,83.7801,129.223,95.2905,99.0264,142.738,107.327
0,0.254211,84.5729,129.371,92.9909,100.936,142.639,106.405
0,0.255326,85.3613,129.712,91.8557,100.332,142.584,106.023
0,0.328484,86.2392,138.082,45.2939,112.038,142.263,102.26
0,0.292002,83.4405,136.324,46.3084,113.102,141.952,109.443
0,0.325735,84.7826,135.569,42.8491,113.792,141.691,109.827
0,0.321747,81.4844,106.387,38.3489,92.5554,136.391,138.054
0,0.321969,72.5784,128.968,31.436,105.913,138.084,122.301
0,0.367394,90.7967,120.428,49.5619,100.955,139.538,127.279
0,0.307252,88.6393,122.261,47.0023,101.214,139.719,123.745
0,0.354842,83.0045,108.532,42.1583,66.78,138.442,145.291
0,0.349265,83.596,108.309,40.326,67.8709,138.482,143.752
0,0.348063,84.1275,108.613,40.0236,67.9514,138.521,143.537
0,0.347531,84.3616,108.446,39.9534,68.1464,138.517,143.531
0,0.347872,84.3883,108.278,39.9941,68.0142,138.525,143.622
0,0.349575,84.2591,108.195,41.098,67.9434,138.544,144.78
0,0.349345,84.3767,108.172,40.864,68.2733,138.543,144.627
0,0.381737,84.8137,108.53,41.2164,69.2562,138.135,142.841
0,0.377688,85.1059,114.495,40.1112,115.1,138.203,137.302
0,0.356235,85.3089,114.22,39.8613,114.736,138.504,138.542
0,0.35508,85.3661,113.997,39.9332,114.49,138.552,138.694
0,0.354181,85.3832,113.993,39.9467,114.732,138.588,138.806
0,0.355625,85.238,113.652,41.6814,112.969,138.563,140.882
0,0.221208,81.8037,98.1953,151.337,104.843,138.275,156.127
0,0.221968,81.7998,98.1055,151.217,105.035,138.275,156.113
0,0.223639,81.8958,97.9062,151.257,105.057,138.111,156.204
0,0.22315,81.7844,97.9548,151.191,105.053,138.111,156.176
0,0.223008,81.7673,97.9645,151.326,105.009,138.123,156.199
0,0.220345,81.846,98.2515,151.533,103.997,138.079,155.762
0,0.220385,81.8752,98.2214,151.833,104.119,138.06,155.926
0,0.221553,82.0732,97.816,152.018,104.225,138.043,156.056
0,0.222822,82.228,97.6166,150.2,104.715,138.043,156.049
0,0.221836,82.2256,97.3719,150.163,104.795,138.028,156.132
0,0.22189,82.2338,97.3762,152.227,104.856,138.024,156.159
0,0.220765,82.2976,97.2049,150.832,104.89,137.904,156.538
0,0.222752,82.319,97.2452,150.873,104.973,137.938,156.417
0,0.222794,82.3164,97.0418,150.917,105.169,137.958,156.425
0,0.222948,82.2663,97.0019,151.473,105.205,138.013,155.824
0,0.22299,82.2495,97.1583,151.119,105.149,138.003,155.631
0,0.223166,82.4528,96.9626,151.642,105.11,137.973,155.968
0,0.223664,82.5166,96.7727,150.491,105.06,137.948,155.867
0,0.223146,82.4497,96.9481,150.842,105.101,137.947,155.935
0,0.223401,82.51,96.8174,150.954,105.134,137.932,156.009
0,0.224276,82.6062,96.6108,150.24,105.16,137.886,156.042
0,0.224137,82.8253,96.6839,150.698,105.154,137.881,156.014
0,0.224194,82.9595,95.6484,150.218,104.853,137.833,156.111
0,0.22545,83.0621,95.5943,150.584,105.425,137.851,156.072
0,0.227762,82.9878,95.6279,149.681,106.015,137.856,155.837
0,0.228862,83.0396,96.3067,149.095,106.264,137.859,155.688
0,0.228064,82.8091,96.5696,148.728,106.069,137.886,155.684
0,0.247327,82.7934,96.7636,149.227,106.08,137.863,155.775
0,0.22778,82.7054,96.9793,148.85,105.971,137.86,155.73
0,0.228466,82.6179,96.9645,151.393,105.852,137.943,156.59
0,0.23061,82.8643,96.966,154.691,106.082,138.012,157.981
0,0.229435,82.9174,96.8242,155.344,106.132,138.001,158.173
0,0.228919,83.0163,96.4246,154.935,105.868,137.96,158.284
0,0.229286,83.0298,96.1421,154.421,105.941,137.963,158.196
0,0.228647,83.0969,95.79,154.017,105.82,137.911,158.341
0,0.228645,83.0926,95.7755,153.828,106.078,137.905,158.37
0,0.228379,83.3978,95.3595,154.951,106.19,137.855,158.746
0,0.229056,83.4781,95.2,154.83,106.27,137.833,158.769
0,0.228679,83.3909,95.3212,154.489,106.223,137.795,158.786
0,0.228515,83.3239,94.9482,154.422,106.212,137.803,158.835
0,0.228771,83.2944,95.0816,154.352,106.268,137.796,158.834
0,0.228547,83.3477,94.9283,154.448,106.19,137.786,158.927
0,0.22929,83.2116,95.1731,154.414,105.517,137.75,158.819
0,0.229925,83.357,94.9978,154.203,105.514,137.694,158.817
0,0.250306,83.337,95.0782,155.21,105.481,137.697,158.535
0,0.229906,83.6395,94.7006,154.963,105.681,137.743,159.133
0,0.228726,83.5465,94.8036,155.124,105.367,137.754,159.253
0,0.229014,83.45,94.8407,155.389,105.504,137.789,159.31
0,0.248713,82.923,95.0488,153.393,105.502,137.816,157.887
0,0.227075,82.5,95.3668,150.779,105.227,137.865,157.026
0,0.229164,83.0616,95.074,155.145,105.52,137.834,158.979
0,0.228094,83.142,95.2729,155.436,105.477,137.849,159.191
0,0.227106,83.207,95.2409,155.964,105.202,137.851,159.43
0,0.226717,83.2066,95.3095,155.967,105.264,137.811,159.577
